tweet,sentiment
valentine (hs). have you seen these amusing niall horan images? you may like:,positive
remember when i bought cute ass lingerie for valentine's day & my boyfriend sat me down & watched sin city instead of fucking my brains out?,negative
i wonder if he is going to pass her a valentine in class tomorrow!,positive
how valentine went from boston to the south pacific in 500 pages on,neutral
"tom izzo says on from italy that valentine was out of legs in 4th qtr yesterday, didn't want him hurt so decided to sit him.",neutral
valentine's day may be rather depressing for me but i barely get to see this...,negative
"it was february 14 on valentine's day, the roses came but they took you away, tattooed on my arm is a charm to disarm all the harm",negative
"wednesday specials: $2.00 off! ~""valentine"" vegetarian sandwich with mushrooms, tomato, red onion, roasted red...",positive
"i hope that guy goes all out for valentine's day. the fkn works. then a few days before feb 14 he checks her phone, and sees a few messages",negative
valentine?!...it ain't even close to february yet...,negative
"valentine's day. my friend tuk a girl out. she showd up wit her friend. both of dem came with 100 naira. : ladies, always take mon",neutral
"my release ""schedule"" for the next 2-3 days (before i move): three pics of , the phinal phreddy, april, and valentine.",positive
it's friday and today we have a fashion bomber and bombshell of the day combo! thoughts on morenike and valentine...,positive
i've always related so much to ender and valentine all through my life. i remember writing to osc in 4th grade about it.,positive
. valentine was the first ptx song that i ever sat down to listen to and it made me emotional and touched my heart and idk why,positive
last sunday without the nfl until valentine's day. thank god.,positive
one of the infinite reasons why valentine's day is the worst holiday in human existence,negative
kina grannis - valentine w/ just got my tickets for kina grannis live in kl! it's happening on the 25th...,positive
"would rather they were in yours - the valentine one may still be available, will have to see x",positive
november babies are products of valentine's day. thats prob why scorpios are so sexual and affectionate,positive
they think cause they said some vague shit on that friday in december that when valentine's day comes around and they're with another girl,negative
"j51 likes to put on a show. he's known as the ""valentine's baby"" because he was first spotted february 13th.",neutral
this was the last sunday without until valentine's day.,negative
valentine's day feb 14. definitely let me know if you do it.,neutral
"let's pretend that its a holiday, boy you know its only temporary. just a kiss i'm gonna blow away, like a valentine in february.",neutral
i think i posted surprise incest in the golden sun fanfic category once on valentine's day. i was a terrible person.,negative
"if you love someone, don't shoot them with an arrow. contrary to valentine's day, it does not mean they'll stay. it may mortally wound them.",neutral
"this next valentine's day may just one of many, but it doesn't have to be that way. bid on one of these beautiful clocks this season.",neutral
"in the united states, february is officially black history month. it's also the month for valentine's day, and,...",neutral
"if it makes you feeling any better....i got dumped by my 1st boyfriend, by note, right before valentine's day. :\",negative
excellent. maybe we could organise af screening flawed is beautiful - it's our 25th birthday next valentine's day.,positive
valentine's day could be a lovely one for the blues- a win against hull may put them within 2 games of the title...,positive
i just found the teddy bear i got from this kid on valentine's day in 7th grade lmfaoo,positive
i officially have plans for valentine's day. and it may or may not be seeing . ( .),positive
"fuuuuuuck deadpool looks so fuckin cool!!!!!!! i'm excited as fuck!! i'm watching that friday, saturday, and valentine's day, promise you.",positive
"lots of babies born in nov/dec going to be named wade/harley, especially since deadpool releases on valentine's day.",neutral
"tomorrow is valentine's day, or as we single people like to call it...thursday.",neutral
"aww, it comes out in february. just in time for valentine's day, ! this looks a-mazing.",positive
can it just be sunday? so i can use my valentine's day gift?,neutral
i get way too hype about october fuck february halloween is my valentine's day,negative
dumbass christian thought valentine's day was on the 13th... bye,negative
"he sat next to her and thought for a minute or two. ""have i ever told you about valentine's day?"" he couldn't really think +",positive
"ruble sliding again today, with dollar cracking above 64 rubles, for first time since valentine's day in february.",negative
hope it's released on valentine's day. february right?,positive
but then i remembered she's the same hoe that never gave me a valentine's day card back in the 4th grade and stole my scented eraser.,negative
6th grade me also gave a girl a stuffed bear for valentine's day and like an hour after giving it to her she threw it at me.,neutral
. and the 2nd was a valentine's day story about jane and wallingford. wonder if any of my tweeps have those 2 files,positive
"exactly it'll be friday when my car alarm go off and say ""merry christmas"" on valentine's day",positive
"thank you! and, yes, it's out on feb 1st in time for valentine's day. for reasons.. :) :)",positive
i hope yall can find it in your heart to release the find love pack from the survey as a gamepack in feb for valentine's day.,positive
dad just found a valentine's day card i gave him in 1st grade,positive
final reminder: all bae applications are due january 31st due to valentine's day being the 14th. late fee: -$20,neutral
"aww how lovely!! i think i may hire you for valentine's day to surprise us single girls, he he xxx",positive
this is the exact face my girlfriend had when i bought her a ferrari for valentine's day,positive
"the world will end on february 14 in the year 2016. ""valentine's day. bummer.""",negative
"simply put, wednesday and thursday are going to be busier than a prostitute on valentine's day",neutral
"i should make dope ass songs for anc, valentine's day, easter monday, youth day, mandela day, women's day and...",neutral
i'm super annoyed that they are apparently counting the days to valentine's day rather than doing 6 months on august 14,neutral
"is the best day besides my birthday (friday), christmas, valentine's day, and st patrick's day.",positive
"just watching ""valentine's day"" while drinking a 2l coke bottle and complaining about my body. just another casual wednesday afternoon",neutral
make any day valentine's day with your loved one! spice up your fri-date with our authentic indian and...,positive
i like to pretend that all didn't happen & just picture them on valentine's day when haley is pregnant with their 2nd child,neutral
it's august 14! you know what that means... only 6 more months until i'm lonely on valentine's day again!,neutral
hello ms. valentine. do you miss the month of february? (get it? valentine's day is in february)....yep...good one mike,neutral
"i remember on valentine's day in 8th grade, i proposed to in our science class. ever since then she's been the love of my life.",positive
hunter: valentine's day throwin it back & watchin a bunch of old vids . this was the 1st one i ever seen,positive
got two hours of sleep and i'm wide awake watching valentine's day... not the worst sunday i guess,positive
that was my 1st time at the movies since valentine's day when we saw 50 shades lol,neutral
"valentine's day, jesus christ you got some good 'd' right there",positive
"just read your blog on valentine's day, cracked me up, think you may be a good follow!",positive
defense gets its turn in valentine's day murder trial: a philadelphia prosecutor closed his case monday in the...,neutral
smh you know twitter start talking about valentine's day in like october,neutral
"-- eva had just beat the second task of the triwizard tournament, and tomorrow was valentine's day; they were allowed to be --",positive
"tomorrow is valentine's day! if your guy doesn't hand you a warm, still-beating hobo heart he's just not ready for a serious relationship",positive
make blossom your comeback single in february on valentine's day,positive
i know this may sound too early to think about but hopefully next valentine's day isn't as awkward as the previous ones lmao,neutral
it's gonna be on valentine's day so at least it won't be hot and alright i'll go after your practice thursday,positive
"happy ! similar to our valentine's day, the double 7th festival celebrates all things love...",positive
double seventh festival of 2015 falls on august 20. this festival in china is what valentine's day to the western...,neutral
the new naruto game comes out in february so i already know what i'm getting my bf for valentine's day lol,positive
i want to see valentine's day boxers that say 'may contain traces of nuts',positive
<3 love is in the air.. today is valentine's day in china! here's everything you need to know:,positive
"for you are valentine's day, for me just normal thursday.",neutral
i know for a lot of people it's valentine's day but for some it's just saturday,neutral
i still sleep with the teddy bear rob gave me for valentine's day my senior year and i'm starting my junior year of college on monday!!!,positive
going in february. there is a whole large group planning to go around valentine's day.,neutral
over the moon to announce that me and april are expecting our own tiny human! due on valentine's day!,positive
"left to right: raven, logan, beast, and jean grey. it may have been the best valentine's day ever. (i volunteer at the spca)",positive
"if we go to london on valentine's day, i will attend bend it like beckham on the 12th or 13th. i will be there",positive
"900 jews were burnt alive on 14 february 1349 in the ""valentine's day"" strasbourg massacre, where the plague had not yet affected the city",negative
friend: do you have a date for valentine's day? me: february 14 th,positive
omg 7th grade valentine's day was so eventful im laughing just thinking about it,positive
"just uploaded ""guilty pleasures - friday the 13th vs. valentine's day - f..."" to listen up!",neutral
what's it like to have a girlfriend? i got a valentine's day heart with a piece of candy in 7th grade. basically the same thing.,neutral
it may as well be halloween because people are just as fake on valentine's day. boom,negative
"oh dear.. so many love confessions today! it may be my birthday, but it's not valentine's day. hehe.. either way, thank you very much!",positive
"see this is my struggle. don't give me a valentine's day gift as a present, my birthday is the 16th not the 14th",negative
"ask a 10-year-old when is the valentine's day, and he will tell you precisely. but come august 29 every year, and...",neutral
i still have the teddy bear my 7th grade boyfriend gave me for valentine's day .... okay aylien,positive
dallas in february! what better way to spend valentine's day than with my precious family!,positive
"but nah...feb is cool. it's my little brother's bday that month and mjs, mlk day, presidents' day, mardi gras, valentine's day, ash wed, etc",neutral
"why would you get married on sept 11th?! if you want a 'special date', pick valentine's day like everyone else, leave that day alone.",negative
ok let's make it the 14th for a valentine's day anniversary,positive
"do you have valentine's day plans? join us feb 11th. at villla milano for ""the rose party"" a formal dinner, entertainment and dance!",positive
"baylee: ""i've had a boyfriend for every valentine's day since 5th grade"" hallie: ""mines the opposite ..""",neutral
get me valentine's day hearts for feb. 14 and i'm taking it as a sign you're breaking up with me. love won't make you eat those things.,negative
welp guys. this is the last sunday with no football until february 14th. valentine's day. let's enjoy it while it lasts,positive
this is the last sunday without football until valentine's day. i couldn't be happier,positive
today is the last sunday i have to decide how to use my afternoon until valentine's day!,positive
valentine's day is now the next sunday without football.. makes sense why most guys hate it haha,neutral
"the next sunday there's no meaningful nfl football on, it will be valentine's day. thank you sweet baby jesus.",positive
"it's been a long wait, but this is the last sunday without football until valentine's day! we're in it for the long haul",positive
"last sunday without football until valentine's day and i haven't done a browns q&a in awhile, so let's do it! questions, now! go.",positive
hope everyone enjoyed the last sunday w/out nfl games til valentine's day. 's office,neutral
attention! this is the last sunday with no nfl game until... valentine's day. **fist pump** **touchdown dance** (h/t ),positive
fun fact: today is the last sunday until valentine's day without an nfl football game! cheers to that. make...,neutral
this is the last agonizing sunday of the year. no more of these until valentine's day.,negative
"today was the first time ive gotten stood up since my 2nd grade valentine's day class party. because my valentine was ""too sick for school""",neutral
valentine's day. i think it appeared on the charts for the first time on april 29th.,neutral
football season ends the sunday before valentine's day. which will be good for all of the not dates i'll have lined up.,neutral
gotta get a girl by february just so i can see this phantom of the opera with. idc about valentine's day lol,positive
a post you may have missed: love yourself on valentine's day,positive
"in 6th grade there was this boy that liked me, but i hated him, and for valentine's day he put a card in my locker w. $5 in it... goals.",positive
feb 16? can we please move it on feb 14? i want a deadpool kind of valentine's day,positive
"in 8th grade, i wrote my boyfriend a love poetry book w 15 original haikus & gave him it for valentine's day. i deeply regret this decision.",neutral
i'm taking myself to venice beach this sunday. i haven't gone and i really want to go.,positive
"practicing for the great topless march on venice beach, taking it a bit further? a matter of principle, or meth?",positive
i'm going to venice beach next thursday!,positive
did i tell anyone about the wedding i witnessed on venice beach on saturday? both women were wearing beautiful dresses and were so happy. <3,positive
i'm drinking with my best friend lmao kcon for us will be on sunday ; u; we went to santa monica and venice beach today!!!,positive
"i really need carter to go to venice beach on monday, makayla will try to meet him and make me a video kskddkdkkjsjus",positive
95% going to venice beach tomorrow!!! :d !!!,positive
"venice beach was perfect and tomorrow i'm going to disneyland, god bless.",positive
work on a friday night <<<<< venice beach bound in the morning >>>>>>>>>>>>>>>>>>>>>>>>>>>>,neutral
i had a pretty good day at disneyland today. i'll be at venice beach all day tomorrow. good night.,positive
live on : sunday at the venice beach,positive
"while all you fucks go to school tomorrow, ill be waking up to go to venice beach",positive
one of the most random trips. venice beach in a monday,neutral
i saw best coast there for the first time during 7th grade along with wavves on venice beach,positive
ava frye live at venice beach | house of the rising sun: via,positive
this is happening in venice beach on sunday with and friends. lets hang! i'll have stickers with me.,positive
"oi taco tuesday's is the one! best burrito's on the west coast awards 1. san diego, pb 2. san francisco, mission 3. venice beach, la",positive
oh how the sun makes me happy. venice beach,positive
"today, aug 5, join eric pearl in venice beach at 6:30pm! we look forward to seeing you there! eric will share...",positive
i just wanna be at venice beach rn smoking on some cali og drinking and listening to music with a hole bunch of ppl watching the sun go down,positive
happy friday ladies!! i'm working from my gorgeous airbnb in venice beach today! this is what it looks like to...,positive
correction: is coming to la on sunday! open streets from culver city to venice beach. will you be there?,positive
bet that up. i get there the 27th. still gotta book spot... tryin to stay on venice beach,positive
"and yep, going to venice beach tomorrow hash :)",neutral
"420 friendly open pad at venice beach on the 27th, hmu.",positive
saturday-ing with these cool kids // abbott kinney- venice beach,positive
soaked up the sun at venice beach! he even got a tattoo!,positive
venice beach and/or mission beach dates will get you at least to 2nd base. i promise.,positive
had a relaxing saturday by hitting venice beach and finishing up the night with a couple massage.,positive
venice beach tomorrow; what's the move. yktd,positive
did you see launch her album in venice beach on friday? check the :,positive
i also wish tomorrow was the day i got to cali and walked around venice beach.,positive
venice beach may be the strangest place i have ever visited. even the homeless have skate boards...,positive
hi i am only in la for 1 week and my dream is to meet you. i will be at venice beach saturday please make a sign thank you so much,positive
can i just go soak up the california sun on venice beach one more time before school starts?,positive
moving on to san diego tomorrow; venice beach tonight...,positive
out here in venice beach finna watch the sun rise,positive
we're staying around venice beach area all day tomorrow if you wanna do something?,positive
soooo i'm going to venice beach tomorrow.... hopefully i run into haha,positive
alright.. who's gonna come pick up trash with me tomorrow morning at venice beach with heal the bay??...,positive
"nice playing j! no play for me until mon now, going to venice beach tomorrow",positive
lovely last day at venice beach before coming home tomorrow,positive
fuck it im going to tito's tacos tomorrow and then to venice beach since its down the street.,neutral
happy sunday. may your day be filled with delicious coffee. venice beach,positive
join me in supporting gender equality at the gotopless pride parade this sunday in venice beach!,positive
are u going to the in venice beach on sunday?,neutral
"venice beach calling you,so is seattle.first is new home,2nd is gr8 tour stop",positive
alex said he's gonna take me to venice beach saturday and karla is gonna pay for my 5 star hotel by the beach.. sweet thanks guys,positive
who wants to stay the night at my house tomarrow night an go to venice beach with me on friday? i'll drive. let me no trying to make plans,neutral
i could take you to venice beach and watch the sun set or i could take you to the blippers game court seat,positive
"photos from the event in august 2013 on venice beach... see you all again this sunday, august 23rd.",positive
"the new video from our amazing friends ""4th world"" from the island of st lucia. respect from venice beach,...",neutral
its friday i just might hit venice beach,positive
"at venice beach, saw two guys playfully chasing each other with tasers. but you know, it is friday.",positive
hi priest! have u heard from kurt? u have come along way from when u 1st came 2 venice beach. all the best.,positive
tomorrow afternoon in venice beach! come one come all and let's make history!!!,positive
"it's sunday, so you know what that means venice beach....peace frog live music at venice bistro!",positive
"sunday afternoon bike ride with my honey! perfect day venice beach, california",positive
"venice beach, some tree and laying out in the sun sounds like where i need to be.",positive
thanks to all the people on venice beach who helped us spread the happiness on saturday.,positive
nothing like a trip to santa monica & venice beach on the same sat. check out the pics of my trip with,neutral
8:30 on a monday night & going to venice beach lol,neutral
"tomorrow a shooting day ! gonna spend whole day at venice beach , maybe look up to golds gym",positive
to my west coast family and friends this time tomorrow i will be in california ....spend about week on venice beach lol .......bigdon,positive
"want more action? come out to the official weigh in this friday at venice beach, ca!!!",positive
jack johnson from jack and jack if you see this please go to venice beach tomorrow morning or santa monica tomorrow night ok thanks :),positive
venice beach exact. what the weather like in february ?,neutral
"something called the world go topless parade happened in venice beach, ca on sunday and when you throw an even...",neutral
i want to see the video from the cop who owned his own body cam as he shot brenden glenn at venice beach on may 5th.,neutral
"we shot this video in venice beach in june. we are pleased that it has 1,939 shares on facebook!",positive
video: did you check out the topless protestors march on the venice beach to kick gender inequality?,neutral
"so who wants to drive to la? two parties in westwood tonight, venice beach beach house friday, back by sunday.",positive
sun in the sky you know how i feel 3 days! venice beach,positive
this sunday at 12 noon in venice beach at rose ave & ocean front walk on the sand! free...,neutral
"no one ever said ""when it's may, you go to venice beach""",neutral
thursday i'm going to sing at venice beach hope i cop some cash,positive
fun in the sun at venice beach!,positive
ahhhhh! exactly! tomorrow were going to venice beach!,positive
another beautiful day...hanging out at venice beach,positive
a man was arrested sunday in connection with a shooting at the venice beach boardwalk that left one man dead a...,negative
man arrested in venice beach shooting death: venice >> a suspect was arrested sunday in the shooting death of ...,negative
thinking about participating in tomorrow! maybe i will make some art overnight to drop in the venice beach area..,positive
venice beach lowkey trash but i only wanted to go to that shit the 1st time cuz of that pac interview at venice,negative
update: venice beach hotel owner charged with murder in connection to sunday's fatal shooting -,negative
love vixen- didnt u used to be pierre's neighbor in venice beach? i think i met u at one of his july 4 or turkey day parties..,positive
venice hotel owner pleads not guilty in slaying: a venice beach hotel owner pleaded not guilty tuesday in the ...,neutral
"lemme check askjeeves. ooh, how about an la rams game? you know what? this info may be dated... just take em to venice beach.",positive
see you tomorrow venice beach.,positive
i'm going to venice beach all weekend :( but maybe if you are here friday night i'll see you,positive
"hope everyone has a good weekend. if you're near ventura, ca on sunday come see me!! venice beach",positive
there are still a few tix left for the 8pm live taping of my debut comedy special live from venice beach nxt thurs,positive
venice beach tomorrow and runyon on sunday. this bitch is doing it.,positive
i'll be quiet now! but is posting venice beach pics! i can't get all the heat! except for the heat from the sun,positive
"venice beach meets the southwest in sfvalley! 4 bed 2 bath home $849,000 open house sun 9/5, 2-5pm",positive
"come watch art house at the 2015 fine arts film fest sat 12th at 5 pm in venice beach,",positive
woke up to the sun shining and i got handed a and now we headed to venice beach!,positive
do you know where this is? it looks like it may be at a shoppe in venice beach ca.,neutral
matisyahu is performing at venice beach on saturday...might just have to buy a ticket :-),positive
i loved it! i didnt wanna come back haha. spending saturday on venice beach and now back in this cold lol :(,positive
probably going to hit up venice beach tomorrow . off next two days gotta do something .,positive
i wonder if my 3rd attempt to upgrade to windows 10 will be the charm. i sure hope so it's taking several hours for each attempt.,negative
so the windows 10 upgrade may mean that various assistive technology softwares financed by dsa don't work? awh what?,negative
"photos may not come tonight. updated to windows 10, reset computer and now it doesn't remember which photos it has and is currently 1/2",negative
intended to finish my windows 10 slides for the aug event. couldn't connect sp3 to internet; gave up. must complete tomorrow.,negative
"well, fully upgraded to windows 10, i'll check it out tomorrow",positive
that decision to not update to windows 10 keeps looking better all the time...,neutral
"as long as it's not, like, a microsoft game, probably not also, windows 10 runs on xbone, too: this stuff may apply to that",neutral
windows 10's real cost is to pirated software and games: microsoft may be about ...,negative
blog => don't be afraid of windows 10 data collection - you may be worried about windows 10 phoning home to ...,neutral
clearly you haven't upgraded to windows 10 yet. good night & good luck!,negative
"while microsoft's edge browser has been available to windows 10 users since its release on july 29, if you haven't...",neutral
so apparently sony vaio laptops pre-installed with windows 7 probably won't receive windows 10 drivers until after november.,negative
"windows 10 upgrade icon trey keep bugging me, so i decided to give it a chance (at home i'm with linux), may the force be with me.. /:",neutral
"were you able to successfully upgrade to windows 10, curtis? we'd be happy to help with any questions you may have!",positive
seems like the free upgrade to windows 10 may be worth thinking twice about.,neutral
"hi, armando! if you run into issues upgrading to windows 10, keep us in mind for any questions you may have!",positive
i might update to windows 10 tomorrow now i have a laptop charger again. is the general consensus still good?,positive
microsoft's windows 10 testing resumes with a new preview release - microsoft may have released the final...,neutral
internet explorer turns 20. it may well not have many birthdays left after was released with windows 10,neutral
kb3081424. mean nothing to you? install it on your windows 10 machine and you may know all about it!,positive
some bad news for those who have pc games with drm - you may want to think twice about upgrading to windows 10,neutral
it's october 4. sp4 running windows 10 on 10/4. i hope it doesn't cost $2015.,neutral
"win10 build 10525 brings more color, better memory management : windows 10 may be on the market now, but that ..",positive
"imho, it may not be the nsa we should worry about. ""windows 10 is the end of cloud-free computing"" via",positive
"are you still having issues with windows 10, karl? we're here to help with any questions you may have!",positive
"also, it may take a few reboots before windows 10 gets itself all together. that resolved some initial problems.",neutral
listeners of sn with concerns about windows 10 privacy may find o&o shutup useful - and it's free!,positive
"microsoft released windows 10 on july 29th, and since launch there have been over 50 million installs of the...",positive
"we may need more details, indrajit! are you trying to perform a clean install of windows 10 pro on another pc due to hdd issues?",neutral
intel shows off waking windows 10 machine with voice command: intel corporation (nasdaq:intc) may have sidelin...,positive
"fuck it, i think it may be time to give windows 10 a try. once i finish this download, it's time to nuke this shit from orbit.",negative
beware - if you do not have to upgrade to windows 10 you may want to think twice before you do. we would warn you...,negative
"i'm in the process of updating to windows 10. close your home windows, wherever you are.....my screams may soon be deafening.",negative
the furthest i can schedule my windows 10 upgrade for is the 23rd.. looks like microsoft are dragging me in whether i like it or not haha,neutral
time to build my 2nd pc with windows 10,positive
spending my first saturday morning with internet attempting to install windows 10 on a nine-year-old laptop. going surprisingly well so far!,positive
"upgraded to windows 10, and everything was ok until i tried to play a dvd. be forewarned you may need a separate install. i went for vlc.",neutral
upgrading to windows 10 may be the worst computer-related decision i've made since deciding to play neopets instead of going to class.,negative
"if you have nothing to hide and love being social with microsoft and 3rd party, then windows 10 is for you.",neutral
"happy 20th birthday, microsoft windows 95: twenty years before it launched windows 10 -...",positive
"bittorrent tracker blocks windows 10 users: if you use bittorrent a lot, you may want to r...",neutral
sat here ... waiting ... for my windows 10 update ... one day ... soon ... they promised.,neutral
any evil twins you may have won't be able to break windows 10's facial recognition security. so that's reassuring.,positive
i've had my new windows 10 laptop for 1 week. so far i'm loving the laptop and the os. only a couple of minor bugs with 3rd party apps.,positive
it may be a driver issue. contact your laptop service provider to check for latest audio drivers compatible with windows 10.,positive
let's see what the update to windows 10 will bring in october...my ancient 920 gets it too ;),neutral
vmware fusion is ready to put windows 10 on your mac: parallels may have been the first to bring windows 10 vi...,neutral
"hi- plz correct me if i'm wrong,after upgrading to windows 10 the size of the pvm file is in kbs?may i know how did you upgrade",neutral
"windows 10 is now installed on over 75 million pcs, just four weeks after launch: 24 hours after its july 29 l...",neutral
"windows 10 may be installed on 75 million pcs, but how many of those rolled back to their previous version, like me? suck it, microsoft.",negative
we suggest you upgrade to windows 10. see andre's post: to troubleshoot any issues you may run into.,positive
it's been doing it for a while. may have happened with windows 10.,neutral
1st blue screen of death in abt 7yrs and it happens aftr updating to windows 10.microsoft...*sigh* thought yall asses had it together by now,negative
grandma's hiring some dude to work on her computer tomorrow..... a bit worried.. he might try to get her to install windows 10.,negative
i notice several people having issues with sam broadcaster on may i suggest it works great on windows 10,positive
just saw apple's site. apparently even windows 10 users will be able to live stream the sept 9 event. what do you think?,positive
finally! apple will stream their september 9th event for pc users as long as you're on windows 10 using microsoft edge.,positive
serato dj isn't compatible with windows 10 yet :( ...got to spin on my old laptop saturday.,negative
"store app for windows 10 updated with some new features and polish: if you are on windows 10 tonight, you may...",positive
"windows 10 user can stream the apple event later sept 9th, good",positive
just upgraded to windows 10. suspect i may have done something wrong as it all went incredibly smoothly!!!,positive
"c'mon windows, i just want to update to windows 10. is that so much to ask for?",neutral
just got handed some flash drives with windows 10! i'll be at the top of the giant escalator on the 6th floor for 10 mins. while suppl. last,positive
just a note to anyone running to the light to upgrade to windows 10. you may experience issues with drivers for video & printers.,neutral
apple will live stream it's september 9 event to windows 10 users,neutral
apple's special september 9th event will be live streamed online -- but this time windows 10 users will also be able to join in the,positive
no someone on the phone when we reported it on thursday morning. i wanted to do the free update on windows 10 yesterday,neutral
what if you downloaded windows 10 on july 29 and have buyer's remorse after trying out the operating system? like...,positive
i reserved it 1 week before windows 10 officially came out on the 29th,neutral
"i think $msft might've finally ""got it"" with windows 10...or at least may be getting closer-it ain't mad me mad yet lol",positive
"just spent 5 hours babysitting my 5th attempt to upgrade to windows 10 without success. not sure what's wrong, but it's getting ridiculous.",negative
"anyone having problems with windows 10? may be coincidental but since i downloaded, my wifi keeps dropping out. itunes had a malfunction",negative
"duolingo jumps from phone to windows 10 universal app: perhaps, the adoption of windows 10 thus far may be sta...",positive
pieces of it existed for pro and enterprise when windows 10 launched on july 29. its just that it wasn't made clear until now.,neutral
he may need to contact his pc system operator to update his drivers to the latest drivers which are compatible with windows 10.,neutral
intel hopes its 6th gen chip range for windows 10 will be a tablet killer: the company is hoping that the chip...,positive
we've met a lot of happy windows 10 campers here. what seems to be the problem with yours? we may be able to help. :) ^mm,positive
busy off day. watching while upgrading to windows 10 finally. may need a nap.,neutral
"interesting, apple is allowing windows 10 users to watch the next keynote stream with edge",positive
i will make a og lost in bow to re activate windows 10 preview tomorrow then.,positive
"if you upgraded to windows 10 you may be able to perform a clean install with the windows 10 iso download. if not, you need 1/2",neutral
"new hdd and heatsink installed, just need a new gpu now, tomorrow i'll install by current card temporarily and install windows 10.",neutral
if the issue only occurs with windows 10 and not your other pc or device. it sounds like the issue may be with windows 10.,negative
upgrading to windows 10. might not be recording tonight after all. may need to cancel tomorrow night's stream to record fable.,negative
great! feel free to contact us with any questions you may have. enjoy windows 10!,positive
just upgraded to windows 10. i may be among the few people who liked 8.1.,neutral
"onenote app for windows 10 now lets you insert a photo from your camera microsoft september 4, 2015 cool tech!!!",positive
"welp, this is it... i am upgrading to windows 10. i may make the dumbest decision in terms of computers. who knows?",neutral
"hi chris, windows 10 is released in phases, if you want to upgrade now, you may refer to instructions: ^sj",positive
"3 windows 10 privacy settings to look into: windows 10 may have come with an improved interface, but ...",neutral
"spent sunday afternoon upgrading to windows 10 on my primary machine. mixed opinions so far, but i'll get used to it.",positive
1/2 we appreciate your interest. you may check out this link: to know more about windows 10.,positive
"needs to upgrade to windows 10, then can do away with the mouse forever. oh, that may not be right",positive
"microsoft remote desktop app for windows 10 lets you be more productive if you september 7, 2015 cool tech!!!",positive
"do you want to learn more about windows 10? our next windows 10 class will be held on thursday, september 10 from...",positive
"apple to live stream september 9 event: how you can watch for the first time in a while, windows 10 users can...",neutral
"windows 10 may have done it, but that was just your computer so it shouldn't stop others from upgrading.",neutral
my ad/da interface drivers just went boom! it seems microsoft is forcing me to upgrade to windows 10. i may gone some time...,negative
windows 10 users can watch the using microsoft's new edge browser stream link:,neutral
"this is on windows 10, may have something to do with it; everything else is also slower than sh** through a funnel since 'upgrade'",negative
"frontier developments has announced the xbox one version of its space exploration sim, elite: dangerous, will launch on october 6.spe...",positive
how you getting it on 15th and don't say changing your time zone on xbox with ea access hahaha,neutral
"microsoft needs to get their shit together. xbox live just went down for a 2nd day, what a fucking surprise",negative
quick question. is battlefield 3 going to be available for backwards compatibility on xbox one this november?,neutral
streaming tonight!! 1st xbox one stream fifa 16 xd then maybe some world of warcraft learning new mage stuff with razer naga xd,positive
i have castle crashers on 360 but on xbox one it'll be free for me so yeah i'm getting it wednesday,positive
that game was a lot of fun. they should've been came out with a 2nd one. i'm glad it's coming to the xbox one.,positive
xbox one will let you take screenshots in march,positive
"abt time we got a reply from xbox 4 hours and counting, this is the 3rd time in a month what u doing to fix this issue xbox",negative
"tuesday tech tips: windows 10 finally shows some real xbox integration, and you can use it to log into your xbox...",positive
xbox one skype with squad tomorrow are yall down,neutral
so the xbox live servers are down. no more cod till friday :(,negative
thanks to for the chance to win 12 month xbox live gold!,positive
elite: dangerous available on xbox one october 6th: elite: dangerous was first announced as coming to the xbox...,positive
or 20th if you get the collectors or xbox version,positive
no doubt about that. i may get the halo xbox since my bro wants mine and i have $$ for once...,positive
following and added on xbox may i get an invite when ur on if you have room thanks in advance gt - eptic wolf,neutral
castle crashers free for xbox one. tomorrow!! only for those who owns the game on xbox 360. i'm ready for this!,positive
ryan kindly gave me a month free trial code. gonna renew it when my xbox lives needs renewing... on the 12th,positive
it may work cause it keeps un syncing from the xbox one,neutral
transferring game data on xbox one and ps4 this may take a while notice the,neutral
i hate it more. my xbox controller is in london so i can't play until sunday,negative
do us xbox players get a chance for hawkmoon td or the 15th?,positive
"are xbox players able to get the hawkmoon, monte carlo, and 4th horseman as of today? or will we have to wait til 9/15?",neutral
"we're showing players online in titanfall on xbox one, so it may be best to contact an advisor for one-to-one support.",positive
"so, i have to wait until the 15th for the taken king on xbox? this some bullshit",negative
2nd day in a row isn't giving me xp on xbox...maybe take a second away from your steam launch and fix what's already out?,neutral
he lives in the middle east so he's not gonna be on xbox again until like tomorrow morning,neutral
since my birthday is october 18th any chance going on xbox with you?,positive
well i'm never going to get my xbox back unless i win this bet on saturday,neutral
can't even start the update till tomorrow can't even play my xbox till tomorrow because of the movers,neutral
castle crashers remastered on xbox one is free if you have the original on xbox 360 till 20th sept. releases today.,positive
xbox live deals with gold for september 8th: 'evolve' & 'battlefield',neutral
"microsoft's cunning plan to save the xbox from apple: tomorrow, apple will reportedly introduce a new version ...",neutral
i'm proud of what my xbox live gamertag is going to be tomorrow. me and my friends just thought of it.,positive
"xbox servers are having issues, just give it until tomorrow or something",neutral
my xbox box live expired last friday the struggle are real,negative
just sitting here staring at my xbox waiting for the update to finish downloading. 30 + minutes. i may die waiting...,negative
friday is about to be such a great day frist day on my new xbox one,positive
"sorry for any delay, you may want to bring any abusive language to the attention of xbox support. ^to",neutral
oh lol. also turn of the turn off timer on the xbox so it dont turn off. that may also help,positive
